Date,Max Air Temp,Min Air Temp,Avg Air Temp,Precipitation,Avg Wind Speed,Avg Wind Direction,Max Solar Radiation,Stations,Year,Month,Week
10/1/1997,25.5,15.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,40
10/2/1997,24.6,14.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,40
10/3/1997,22.1,14.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,40
10/4/1997,22.1,14.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,40
10/5/1997,24.1,17,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/6/1997,26.1,18.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/7/1997,27.6,17.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/8/1997,28.6,17,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/9/1997,27.1,17.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/10/1997,27.6,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/11/1997,27.6,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,41
10/12/1997,27.1,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/13/1997,25.1,19,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/14/1997,25.1,19,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/15/1997,25.1,18.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/16/1997,22.1,16.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/17/1997,16.2,15.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/18/1997,19.7,15.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,42
10/19/1997,18.1,16.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/20/1997,14.2,10.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/21/1997,20.6,10.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/22/1997,20.6,10.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/23/1997,20.6,7.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/24/1997,16.2,6.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/25/1997,21.1,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,43
10/26/1997,21.1,18.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,44
10/27/1997,21.1,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,44
10/28/1997,21.1,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,44
10/29/1997,15.2,7.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,44
10/30/1997,16.6,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,44
10/31/1997,18.1,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,10,44
11/1/1997,20.6,15.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,44
11/2/1997,16.2,18.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/3/1997,20.1,9.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/4/1997,20.6,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/5/1997,16.6,6.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/6/1997,17.1,6.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/7/1997,18.1,13.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/8/1997,18.1,10.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,45
11/9/1997,18.1,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/10/1997,16.2,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/11/1997,17.1,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/12/1997,17.1,9.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/13/1997,17.1,9.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/14/1997,12.7,13.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/15/1997,15.6,10.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,46
11/16/1997,15.2,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/17/1997,14.6,2.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/18/1997,9.7,0.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/19/1997,12.1,0.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/20/1997,14.6,1.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/21/1997,16.6,0.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/22/1997,21.1,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,47
11/23/1997,23.6,19.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/24/1997,18.7,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/25/1997,10.7,2.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/26/1997,10.7,2.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/27/1997,19.1,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/28/1997,19.1,2.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/29/1997,19.1,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,48
11/30/1997,19.1,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,11,49
12/1/1997,19.1,12.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,49
12/2/1997,18.7,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,49
12/3/1997,18.7,4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,49
12/4/1997,17.1,4.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,49
12/5/1997,17.1,4.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,49
12/6/1997,12.7,2.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,49
12/7/1997,12.7,1.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/8/1997,9.7,1.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/9/1997,8.2,0.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/10/1997,10.7,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/11/1997,18.7,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/12/1997,8.2,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/13/1997,8.2,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,50
12/14/1997,10.2,8.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/15/1997,6.3,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/16/1997,8.2,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/17/1997,17.1,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/18/1997,16.6,3.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/19/1997,16.6,3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/20/1997,16.6,3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,51
12/21/1997,17.1,3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/22/1997,16.6,3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/23/1997,12.1,9.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/24/1997,7.7,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/25/1997,17.6,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/26/1997,19.7,6.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/27/1997,15.2,6.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,52
12/28/1997,9.7,4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,53
12/29/1997,8.2,2.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,53
12/30/1997,9.7,6.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,53
12/31/1997,5.7,2.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1997,12,53
1/1/1998,8.7,-0.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,1
1/2/1998,8.7,-0.8,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,1
1/3/1998,13.7,0.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,1
1/4/1998,18.1,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/5/1998,19.1,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/6/1998,19.1,14.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/7/1998,19.7,18.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/8/1998,21.1,20,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/9/1998,21.1,15.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/10/1998,15.6,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,2
1/11/1998,16.2,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/12/1998,15.6,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/13/1998,15.6,5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/14/1998,17.6,12.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/15/1998,8.2,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/16/1998,15.2,11.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/17/1998,15.2,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,3
1/18/1998,9.7,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/19/1998,11.2,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/20/1998,11.2,5.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/21/1998,11.2,2.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/22/1998,8.7,2.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/23/1998,14.6,12.2,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/24/1998,15.2,15.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,4
1/25/1998,14.2,4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
1/26/1998,9.7,3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
1/27/1998,11.2,3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
1/28/1998,14.2,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
1/29/1998,7.7,7.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
1/30/1998,12.7,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
1/31/1998,15.6,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,1,5
2/1/1998,10.2,1.6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/2/1998,9.2,2.1,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/3/1998,12.1,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/4/1998,14.2,13.7,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/5/1998,15.6,9.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/6/1998,8.7,8.3,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/7/1998,9.2,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,6
2/8/1998,5.7,7.9,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
2/9/1998,8.7,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
2/10/1998,12.1,4.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
2/11/1998,16.2,4.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
2/12/1998,15.6,6,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
2/13/1998,16.2,6.4,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
2/14/1998,15.6,4.5,NA,NA,NA,NA,NA,"Air Temperatures - Southport COOP (Converted to NCSU BALD); Precipitation, Wind & Solar Radiation - NA",1998,2,7
